stock,day,volatility,liquidity,hft_buy,hft_sell,hft,return,bist30_return,extra_ret_market,volume
TKFEN,25.01.2016,0.016348774,6629547.014,0.023154216,0.00167336,0.010991093,0.005563689,0.004201076,0.001362613,6389566.679
TKFEN,26.01.2016,0.02754821,7462907.155,0.026677128,0.005610098,0.017064847,0.005532906,0.018002804,-0.012469898,7115010.656
TKFEN,27.01.2016,0.01894452,8087512.027,0.002211167,0.023218317,0.015478616,0.008108891,0.003397211,0.00471168,4891421.394
TKFEN,28.01.2016,0.049803408,11736922.95,0,0.013999067,0.008111397,0.054007471,0.005198267,0.048809204,16241802.87
TKFEN,29.01.2016,0.035989717,11597356.85,0.00193486,0.010220903,0.006031953,-0.01281003,0.014548084,-0.027358115,10701606.22
TKFEN,1.02.2016,0.01303781,5796968.832,0.00122399,0.004110997,0.002793296,-0.005245721,-0.000454811,-0.00479091,2724234.345
TKFEN,2.02.2016,0.031496063,7271963.841,0.006809848,0.013559322,0.010317061,-0.018318068,-0.012818786,-0.005499282,5419991.827
TKFEN,3.02.2016,0.026525199,7436483.364,0,0.001003009,0.00048158,0.005371784,0.010499522,-0.005127738,6189787.555
TKFEN,4.02.2016,0.015625,10306514.61,0.004102564,0.008171603,0.006141249,0.023903262,0.016895909,0.007007353,6718537.863
TKFEN,5.02.2016,0.015503876,9838601.05,0.017285206,0,0.009521142,-0.005218347,-0.004050984,-0.001167363,4768901.616
TKFEN,8.02.2016,0.042105263,7924033.236,0.002578427,0.001064396,0.001902044,-0.033683047,-0.029625271,-0.004057776,6592549.793
TKFEN,9.02.2016,0.032876712,4742510.605,0.002321981,0.018321261,0.009937132,-0.013428572,-0.008194959,-0.005233613,5411374.681
TKFEN,10.02.2016,0.016216216,4716216.573,0.005145798,0.007709251,0.006706908,0.013611352,0.002787363,0.010823989,2481261.464
TKFEN,11.02.2016,0.034899329,4397691.865,0.002047781,0.025531914,0.014469453,0.018857142,-0.00939157,0.028248712,3014781.922
TKFEN,12.02.2016,0.026246719,5412695.45,0.017216642,0.000985222,0.007593458,0.018227706,-5.99E-05,0.018287614,2655649.865
TKFEN,15.02.2016,0.039011704,6506023.895,0.011932079,0.025261639,0.019393939,0.010465437,0.000996512,0.009468924,7313656.081
TKFEN,16.02.2016,0.02538071,7394946.759,0.01015873,0.003418803,0.006130268,0.010357046,-0.00082906,0.011186106,6266919.058
TKFEN,17.02.2016,0.04488778,11885436.13,0.009477718,0.010561423,0.009933388,0.022659833,0.026158145,-0.003498312,10824843.09
TKFEN,18.02.2016,0.024813896,7833506.009,0.002136752,0,0.001068947,-0.002374044,0.008809133,-0.011183177,3814553.479
TKFEN,19.02.2016,0.022304833,6612998.895,0.003069839,0.006900518,0.005259698,0.01480698,-0.0058689,0.020675881,4412702.359
TKFEN,22.02.2016,0.01459854,7041622.727,0,0.016520392,0.009016624,0.007556019,0.025727168,-0.018171148,3874322.157
TKFEN,23.02.2016,0.01946472,8339927.973,0,0.006297796,0.00360546,-0.007499353,0.008089578,-0.015588932,7071404.941
TKFEN,24.02.2016,0.017262639,6278835.514,0.017782427,0.006004367,0.012019231,-0.012245961,-0.018974233,0.006728272,4005876.724
TKFEN,25.02.2016,0.017262639,5404038.682,0.004996877,0.003415883,0.004329004,0.01002374,0.0153196,-0.00529586,3370189.313
TKFEN,26.02.2016,0.019607843,6775898.773,0.001177857,0.008908686,0.005151689,0.002350483,-0.003628499,0.005978982,3957873.704
TKFEN,29.02.2016,0.05066345,9479690.009,0,0.001171876,0.000535523,0.041688379,0.011816383,0.029871996,10236688.33
TKFEN,1.03.2016,0.01882353,8746954.164,0.001423488,0.014352048,0.009538951,-0.004502251,0.001860069,-0.00636232,4443755.718
TKFEN,2.03.2016,0.036951501,12428138.23,0.00665779,0.014726028,0.010634707,0.035427134,0.010960639,0.024466496,9340563.044
TKFEN,3.03.2016,0.031674208,19948661.06,0.000533903,0.008679086,0.005076741,0.013588935,0.000525734,0.013063202,29382720.59
TKFEN,4.03.2016,0.033898305,17721392.68,0.011048159,0.002307946,0.00700899,0.013646157,0.004722477,0.00892368,13922145.89
TKFEN,7.03.2016,0.047722343,19143019.79,0.002435559,0.001572739,0.002059026,0.042040624,0.003792016,0.03824861,14616057.87
TKFEN,8.03.2016,0.038709677,17326583.96,0.008264463,0.031296206,0.020233064,-0.027651859,0.002568664,-0.030220523,12695655.9
TKFEN,9.03.2016,0.019501625,16509018.85,0.011093502,0.014285714,0.012772351,0.013053613,0.013584847,-0.000531234,9685683.753
TKFEN,10.03.2016,0.019501625,13580591.71,0.034013606,0,0.015319801,-0.00414174,0.003638641,-0.007780381,6998332.702
TKFEN,11.03.2016,0.044633369,23516194.75,0.005681818,0.00319175,0.004617483,0.043438077,0.004498467,0.03893961,14921915.38
TKFEN,14.03.2016,0.02289282,14319452.44,0.004311893,0.004424779,0.004365154,0.004207263,0.009205068,-0.004997805,6201653.145
TKFEN,15.03.2016,0.022845275,16337488.86,0.00165221,0.003191974,0.002384049,0.001984565,-0.013478943,0.015463508,7882792.26
TKFEN,16.03.2016,0.024489796,20307238.32,0.018148403,0.004466944,0.012190378,0.024867957,0.00427895,0.020589007,13801877.31
TKFEN,17.03.2016,0.015968064,15198293.54,0.00722135,0.003844921,0.00555027,0.012024908,0.025298087,-0.013273179,9900105.856
TKFEN,18.03.2016,0.023715415,27711697.74,0.025658339,0,0.015055468,0.019944834,0.019247545,0.000697289,7270847.745
TKFEN,21.03.2016,0.025218235,16760951.19,0.010881393,0.054071247,0.030791789,0.009985438,0.005537388,0.00444805,6376266.908
TKFEN,22.03.2016,0.02745098,13828281.27,0.053703703,0.00026688,0.019807009,-0.007826982,-0.019622739,0.011795757,9006239.008
TKFEN,23.03.2016,0.023809524,10061227.62,0.037616511,0.005481956,0.024070864,-0.025326967,-0.016907366,-0.008419601,5589460.87
TKFEN,24.03.2016,0.031936128,9366902.682,0.022734071,0.015230636,0.019677362,0.017891373,0.01212547,0.005765904,6664906.666
TKFEN,25.03.2016,0.011741683,10191055.36,0,0,0,0.005858966,-2.37E-05,0.005882688,2645226.726
TKFEN,28.03.2016,0.032660903,12245965.51,0.003190429,0,0.001962949,0.033284795,-0.00014627,0.033431064,6890681.61
TKFEN,29.03.2016,0.03210576,11492574.95,0.017442906,0.028280902,0.021359669,-0.005637206,0.004782988,-0.010420194,7560659.796
TKFEN,30.03.2016,0.02054155,11162608.56,0.021910389,0.004042446,0.013092269,0.019032193,0.014487674,0.00454452,7911245.693
TKFEN,31.03.2016,0.031569174,11505592.14,0.016586249,0,0.009304687,0.016888537,0.004224548,0.012663988,6082742.251
TKFEN,1.04.2016,0.023572076,12134006.79,0.01637873,0.006970849,0.012478654,0.005470887,-0.01091175,0.016382637,8833977.412
TKFEN,4.04.2016,0.012669683,8217185.268,0.002172968,0,0.001196459,0.009133307,0.018376401,-0.009243093,4045946.952
TKFEN,5.04.2016,0.048237477,8811199.923,0.023205379,0.006310958,0.015931827,-0.034469478,-0.010835799,-0.023633678,7918065.805
TKFEN,6.04.2016,0.050909091,16050676.92,0.022780034,0.019748096,0.02131652,0.043278821,-0.017511314,0.060790136,13305608
TKFEN,7.04.2016,0.017825312,9803447.436,0.002739726,0.047194244,0.028358209,0.005352705,-0.004252295,0.009605001,5888387.654
TKFEN,8.04.2016,0.02676182,7946572.318,0.006216007,0.026744672,0.016106301,0.010648413,0.016478231,-0.005829819,3595267.842
TKFEN,11.04.2016,0.015943313,8377620.959,0.016006402,0.0306914,0.02397511,0.003574788,0.01800463,-0.014429841,3487697.383
TKFEN,12.04.2016,0.012400354,8403903.932,0.018757816,0.011669659,0.015344716,-0.003562055,-0.003187735,-0.00037432,3043569.261
TKFEN,13.04.2016,0.015775635,9774435.377,0.010143702,0.02761062,0.019649393,0.007149577,0.023612933,-0.016463356,3830713.341
TKFEN,14.04.2016,0.019180471,12847499.72,0.046944859,0.016330039,0.032727999,0.008780124,0.001030145,0.007749978,6334404.815
TKFEN,15.04.2016,0.019014693,13288433.29,0.017684888,0.010169491,0.013805172,0.010555555,-0.002467799,0.013023354,5342893.405
TKFEN,18.04.2016,0.037478705,10375964.23,0.029603477,0.024376731,0.027015908,0.029320139,0.009002813,0.020317327,6041100.007
TKFEN,19.04.2016,0.011715481,17430233.57,0,0.005688167,0.004838013,0.004984867,-0.001073385,0.006058252,5034456.644
TKFEN,20.04.2016,0.018440905,11247457.54,0.055006446,0.011637572,0.032960068,-0.004960142,-0.008124663,0.003164521,4142864.775
TKFEN,21.04.2016,0.019900498,11094650.63,0.035265504,0.016,0.026075896,0.016734911,0.001409582,0.015325329,4202280.594
TKFEN,22.04.2016,0.024937656,9010448.55,0.026788861,0.01869887,0.022945966,-0.013307652,0.001842635,-0.015150286,3669473.091
TKFEN,25.04.2016,0.018348624,6940402.236,0.018699187,0.005149331,0.01272149,0.010115351,-0.008380534,0.018495884,2770804.563
TKFEN,26.04.2016,0.009868421,12890702.74,0.03477168,0.020933978,0.028705882,0.006500351,0.007602571,-0.001102219,2959274.78
TKFEN,27.04.2016,0.036605657,8885093.577,0.025433526,0.015732924,0.020572967,-0.027753534,-0.004457159,-0.023296375,5095440
TKFEN,28.04.2016,0.021720969,8802003.518,0.015789473,0.00751073,0.012065637,0.013464991,0.00121395,0.012251041,4920161.869
TKFEN,29.04.2016,0.018348624,9518037.045,0.026794742,0.023954909,0.02532262,-0.00336581,-0.001755192,-0.001610619,3820382.552
TKFEN,2.05.2016,0.037478705,7660859.064,0.012658228,0.017453799,0.014992503,-0.033416282,-0.017555241,-0.015861042,3141203.485
TKFEN,3.05.2016,0.047161572,7663063,0.024527187,0.040479274,0.032138442,-0.02592865,-0.032925025,0.006996375,5945818.983
TKFEN,4.05.2016,0.040528635,17903535.88,0.04455997,0.07862367,0.062532889,0.014158958,-0.020810844,0.034969803,12266691.77
TKFEN,5.05.2016,0.064516129,7745405.905,0.001740139,0.034033806,0.019805776,0.029784065,-0.008613724,0.038397789,11070125.92
TKFEN,6.05.2016,0.039016115,14361810.52,0.023116313,0.034739454,0.028571429,0.020426609,-0.004203111,0.02462972,18085547.5
TKFEN,9.05.2016,0.040683483,8856010.473,0.014026759,0.016440089,0.015005771,0.029937997,0.008856159,0.021081839,9423795.845
TKFEN,10.05.2016,0.05625,16662916.5,0.047962712,0.039747453,0.043759178,0.061575506,-0.003285013,0.064860515,18219454.92
TKFEN,11.05.2016,0.050445104,12594437.16,0.031333333,0.030420087,0.030919566,0.05330525,0.0028607,0.050444551,12253110.82
TKFEN,12.05.2016,0.023426061,14354696.73,0.040707964,0.016649323,0.030350543,-0.015997538,-0.009156271,-0.006841267,6777671.464
TKFEN,13.05.2016,0.046303211,10880540.77,0.016490643,0.04208289,0.028410216,0.032046273,-0.006331461,0.038377732,9846806.154
TKFEN,16.05.2016,0.035661219,12661937.41,0.062126246,0.049857999,0.055834278,-0.014541049,-0.010393861,-0.004147188,4441086.184
TKFEN,17.05.2016,0.035190616,9868257.445,0.030160858,0.031851592,0.030987844,0.026590839,0.00360378,0.022987058,5425238.2
TKFEN,18.05.2016,0.025974026,9522373.645,0.023910283,0.057878401,0.042144468,-0.002844737,-0.000431046,-0.002413691,9153690.17
TKFEN,20.05.2016,0.066852368,10010755.78,0.023019034,0.0311299,0.025983146,0.073723726,-0.011471977,0.085195705,11121901.16
TKFEN,23.05.2016,0.046511628,10692464.83,0.010528489,0.053239256,0.031509296,-0.028247798,0.00534471,-0.033592507,6705468.968
TKFEN,24.05.2016,0.045548654,10533088.65,0.031810036,0.043868922,0.037342386,0.013814937,0.034764808,-0.02094987,6711657.792
TKFEN,25.05.2016,0.064335665,14468860.07,0.017780079,0.032614027,0.023908419,-0.047835343,-0.0103927,-0.037442643,8744801.823
TKFEN,26.05.2016,0.074498567,9709215.627,0.018170158,0.005912389,0.012739612,0.024448419,-0.007294706,0.031743124,6220423.616
TKFEN,27.05.2016,0.022503516,9228124.095,0.043478261,0.012295082,0.028988573,-0.005675204,-8.62E-05,-0.005588961,3851094.078
TKFEN,30.05.2016,0.016901409,5984623.55,0.014571949,0.018153118,0.016490487,0.005707595,0.006489134,-0.000781538,1705005.891
TKFEN,31.05.2016,0.022440393,7649521.123,0.019047619,0.034639176,0.027213823,0.004220023,-0.009318492,0.013538515,5568258.977
TKFEN,1.06.2016,0.044128114,10222389.6,0.135469543,0.023974982,0.08225539,-0.040573832,-0.009877202,-0.03069663,4155175.23
TKFEN,2.06.2016,0.024619841,5865556.709,0.032627119,0.026824978,0.029779888,0,-0.009902391,0.009902391,2589961.314
TKFEN,3.06.2016,0.027201145,8853415.405,0.038043478,0.028027499,0.034403229,0.026280018,0.024483265,0.001796752,4606789.555
TKFEN,6.06.2016,0.031609195,6888709.132,0.009783071,0.038979118,0.023746117,-0.025607064,0.005801676,-0.031408742,2940033.944
TKFEN,7.06.2016,0.028612303,7057490.632,0.162815807,0.03416696,0.113922356,0.027790364,-0.005537528,0.033327892,7421660.032
TKFEN,8.06.2016,0.043631245,7832034.264,0.044509804,0.031594634,0.039384979,0.026891991,0.008636778,0.018255213,5811535.958
TKFEN,9.06.2016,0.03821656,9653035.114,0.051254326,0.064475348,0.056625578,-0.042787638,-0.014218981,-0.028568655,6210012.194
TKFEN,10.06.2016,0.02020202,3682363.836,0.024451939,0.009378084,0.017507958,-0.005830468,-0.010608952,0.004778483,2005462.996
TKFEN,13.06.2016,0.040816326,4251368.244,0.01985339,0.014338821,0.017839829,0.010225564,-0.004591916,0.01481748,2276121.909
TKFEN,14.06.2016,0.024337867,4976832.3,0.064085448,0.004975124,0.040929023,0.011461745,-0.010122268,0.021584013,3158632.815
TKFEN,15.06.2016,0.015636105,15016467.44,0.067205659,0.004827587,0.04082823,-0.005739514,0.006307061,-0.012046576,1794461.114
TKFEN,16.06.2016,0.02266289,5957657.145,0.123398938,0.105318404,0.114870441,0.005772647,-0.020536784,0.026309431,3633298.101
TKFEN,17.06.2016,0.048510049,6006018.091,0.093146274,0.056839816,0.076510903,0.048270788,0.010162488,0.0381083,4235685.775
TKFEN,20.06.2016,0.024623803,4954117.832,0.117629803,0.075410652,0.094789282,-0.005475221,0.027741553,-0.033216774,3198684.091
TKFEN,21.06.2016,0.057218895,14732016.75,0.078419574,0.018727623,0.053266798,0.050395258,0.000106807,0.05028845,5263960.734
TKFEN,22.06.2016,0.038071066,18458241.51,0.143644444,0.062484863,0.109288497,0.040048379,-0.003403913,0.043452293,5070256.032
TKFEN,23.06.2016,0.039653036,8843116.914,0.058815959,0.064860288,0.06142596,-0.003747254,0.009349473,-0.013096727,9684989.061
TKFEN,24.06.2016,0.043814433,7459174.218,0.080507441,0.086780006,0.08358209,-0.033722438,-0.03364373,-7.87E-05,4950930.597
TKFEN,27.06.2016,0.027504912,3485333.035,0.031862746,0.103474038,0.07250371,-0.025906039,-0.002716875,-0.023189165,2227859.241
TKFEN,28.06.2016,0.057434588,5404999.2,0.027334398,0.03495172,0.031864132,0.059804328,0.023524093,0.036280237,5008921.195
TKFEN,29.06.2016,0.022756005,4429754.502,0.020008003,0.122637717,0.071199358,-0.007541282,-0.00282558,-0.004715702,2216975.386
TKFEN,30.06.2016,0.089238845,7014848.732,0.006498283,0.077149746,0.040263731,-0.069435343,0.001371624,-0.070806965,9011422.321
TKFEN,1.07.2016,0.041032429,3502596.973,0.080273487,0.042767296,0.066150931,0.0312544,0.014774297,0.016480103,2558545.447
TKFEN,4.07.2016,0.019775874,2604994.219,0.085875707,0.071326677,0.079445146,-0.009283276,0.005587918,-0.014871195,404444.3078
TKFEN,8.07.2016,0.035976016,3216005.075,0.143643763,0.056323604,0.115823818,-0.010610445,-0.004697421,-0.005913025,1857717.382
TKFEN,11.07.2016,0.021276596,3296778.052,0.167816927,0.090413943,0.136848987,0.010724234,0.015579058,-0.004854823,2055302.677
TKFEN,12.07.2016,0.01459854,4653088.35,0.047476262,0.039634147,0.043943971,-0.002618162,0.024062866,-0.026681028,2442754.121
TKFEN,13.07.2016,0.014637392,4727065.395,0.112354312,0.02252907,0.077250781,-0.005250069,0.00222044,-0.007470509,1592198.536
TKFEN,14.07.2016,0.065764023,23359584.36,0.043656487,0.017802041,0.031676199,0.068194441,0.015592633,0.052601807,5645177.523
TKFEN,15.07.2016,0.027672956,5361516.382,0.077886497,0.116727171,0.100554107,0.001300221,0.002852654,-0.001552433,2823599.27
TKFEN,18.07.2016,0.079260238,4709954.718,0.052221862,0.104752971,0.070162323,-0.047526296,-0.070844844,0.023318548,3491630.526
TKFEN,19.07.2016,0.063694268,3992001.085,0.045562599,0.0541939,0.049197248,0.036673483,-0.010132721,0.046806201,3228715.053
TKFEN,20.07.2016,0.03539823,58249954.95,0.090612244,0.179554162,0.138601767,-0.015123619,-0.016736893,0.001613274,3055038.918
TKFEN,21.07.2016,0.086021505,10841183.51,0.057230171,0.07302059,0.06347607,-0.059286956,-0.044162009,-0.015124947,3538203.845
TKFEN,22.07.2016,0.071428571,7171225.518,0.084855706,0.097021914,0.089893741,-0.001277502,0.002003632,-0.003281134,4496052.321
TKFEN,25.07.2016,0.027210885,4712159.632,0.049769586,0.168178233,0.121892639,-0.00412166,0.033950839,-0.0380725,2761981.525
TKFEN,26.07.2016,0.054129077,6016215.868,0.063634467,0.101793249,0.080489226,-0.035821322,-0.006533016,-0.029288307,2447177.097
TKFEN,27.07.2016,0.031518625,4838115.673,0.101835554,0.032145623,0.074401586,0.005772647,0.018812332,-0.013039686,1757250.633
TKFEN,28.07.2016,0.031878032,6326653.923,0.107878788,0.00861244,0.069387756,0.015599705,0.002242537,0.013357169,1765889.144
TKFEN,29.07.2016,0.062805304,6468392.491,0.076645161,0.003813559,0.049077787,0.027966961,0.00214595,0.025821012,2732719.514
TKFEN,1.08.2016,0.026666667,5440259.086,0.094879953,0.091057976,0.093087558,0.027065126,0.017321674,0.009743452,2164693.428
TKFEN,2.08.2016,0.013280212,14831880.73,0.116063919,0.156901688,0.134790528,-0.009195718,-0.0118334,0.002637682,1419996.812
TKFEN,3.08.2016,0.082644628,14794089.26,0.047919293,0.102317516,0.076929544,-0.057348665,-0.016513262,-0.040835403,3626410.104
TKFEN,4.08.2016,0.01971831,10261067.39,0.079414512,0.056462902,0.070227867,0.004114622,0.021105897,-0.016991274,1864290.251
TKFEN,5.08.2016,0.031073446,5500768.95,0.092056422,0.024933687,0.064424547,0.002926972,-0.000787514,0.003714486,1434661.502
TKFEN,8.08.2016,0.012526096,6378233.005,0.143589743,0.134606841,0.139185362,0.007004232,0.022525398,-0.015521167,1693358.426
TKFEN,9.08.2016,0.015288395,5663092.627,0.044554456,0.118303571,0.079974271,0.002753224,0.009588566,-0.006835341,1892740.754
TKFEN,10.08.2016,0.048913044,7152572.773,0.16391474,0.017050553,0.114842579,0.023699421,-0.007249166,0.030948587,4157928.843
TKFEN,11.08.2016,0.042320819,7090975.832,0.024143302,0.035957842,0.029528116,-0.016374929,0.013827349,-0.030202277,2536206.925
TKFEN,12.08.2016,0.031922276,6447770.527,0.050680272,0.093838527,0.071825121,-0.0152124,-0.010185672,-0.005026728,2024078.746
TKFEN,15.08.2016,0.01520387,4817083.909,0.08785872,0.034846401,0.061853351,0.009909648,0.003119193,0.006790454,1779881.539
TKFEN,16.08.2016,0.04075896,5749379.923,0.071496063,0.07441349,0.072844317,-0.030591631,-0.009754237,-0.020837395,2120289.472
TKFEN,17.08.2016,0.017142857,4813048.709,0.140362226,0.069628951,0.111090048,-0.004316761,0.005671165,-0.009987926,2050804.924
TKFEN,18.08.2016,0.015658363,9393785.85,0.050133333,0.100766058,0.07418813,0.014351921,-0.002263531,0.016615452,1897040.368
TKFEN,19.08.2016,0.049635036,7203863.886,0.079055912,0.112455874,0.094957983,-0.04686809,0.002240066,-0.049108155,3842259.152
TKFEN,22.08.2016,0.016528925,5138453.836,0.152532727,0.050244698,0.104879161,-0.01036029,-0.002461047,-0.007899243,2221213.835
TKFEN,23.08.2016,0.167582418,34687499.23,0.054551641,0.03085385,0.044618154,0.165625006,-0.007949121,0.17357412,48177175.22
TKFEN,24.08.2016,0.045190445,22547126.91,0.030479171,0.07897161,0.053312303,-0.016756032,-0.015740892,-0.00101514,24836671.8
TKFEN,25.08.2016,0.044973545,25306884.69,0.036933581,0.062729178,0.048318113,-0.028902521,0.008849352,-0.037751872,13621801.81
TKFEN,26.08.2016,0.038095238,26165445.81,0.030421217,0.06598126,0.046824349,-0.023024006,0.004294315,-0.027318321,15128178.3
TKFEN,29.08.2016,0.027472527,11743298.9,0.065238559,0.042364532,0.055138662,-0.002873976,-0.012977367,0.010103391,7451630.346
TKFEN,31.08.2016,0.048979592,19626890.32,0.011520127,0.074542009,0.043770609,0.019455252,-0.001986499,0.02144175,16955662.44
TKFEN,1.09.2016,0.04567474,13810810.15,0.001316078,0.147001934,0.088120568,-0.038026575,-0.001511565,-0.036515009,8593507.8
TKFEN,2.09.2016,0.026517795,12208926.07,0.030873131,0.044469273,0.037930634,0.01131521,0.013598971,-0.002283761,6845934.615
TKFEN,5.09.2016,0.015309673,12156263.75,0.006776034,0.092912132,0.056155837,0.001307759,0.011800585,-0.010492826,4925026.093
TKFEN,6.09.2016,0.016877637,13968738.41,0.022781457,0.142420878,0.081198319,-0.013931215,0.002611979,-0.016543193,4383030.115
TKFEN,7.09.2016,0.037422037,18894249.26,0.058882738,0.076221417,0.06758197,0.014128035,-0.004508121,0.018636156,18525191.14
TKFEN,8.09.2016,0.019337016,16625943.2,0.066411527,0.035468232,0.051907667,0.021041939,0.002579879,0.01846206,9226085.637
TKFEN,9.09.2016,0.029106029,15717145.48,0.043378519,0.059133623,0.050884472,-0.023308698,-0.010147926,-0.013160772,7353912.387
TKFEN,16.09.2016,0.021141649,9416586.586,0.12194501,0.0302391,0.083431778,-0.012660069,-0.013409507,0.000749438,4782814.756
TKFEN,19.09.2016,0.026554857,9996674.914,0.143640034,0.038672142,0.095633119,0.0284451,0.021710783,0.006734317,6396912.634
TKFEN,20.09.2016,0.03118644,16570130.95,0.065638518,0.023508924,0.046110382,0.02622528,-0.004600059,0.030825339,14370207.15
TKFEN,21.09.2016,0.017414601,12205748.34,0.250071777,0.044859201,0.154199174,-0.004049714,0.007792045,-0.011841759,5912990.645
TKFEN,22.09.2016,0.030363036,11776907.9,0.185684648,0.03403982,0.117934003,0.036455411,0.024129225,0.012326187,7906180.918
TKFEN,23.09.2016,0.022149837,10241105.4,0.104087033,0.112607099,0.108262108,-0.003787879,-0.000495013,-0.003292866,4837020.384
TKFEN,26.09.2016,0.025938566,10223561.9,0.154842508,0.05553006,0.116032999,-0.035442695,-0.037999563,0.002556868,3095659.8
TKFEN,27.09.2016,0.02545211,6559556.445,0.048787613,0.115519253,0.077410744,0.021680979,0.005668763,0.016012216,4096635.701
TKFEN,28.09.2016,0.01461794,7084369.277,0.008135169,0.109090909,0.066614008,-0.005236323,0.00670173,-0.011938054,2330736.22
TKFEN,29.09.2016,0.050131926,7773542.595,0.081838797,0.071073948,0.077091496,0.027981715,-0.007736833,0.035718549,6491476.223
TKFEN,30.09.2016,0.113022113,24697712.45,0.013216899,0.040681761,0.026586724,0.002695055,-0.007634204,0.010329259,16770866.07
TKFEN,3.10.2016,0.02739726,11066955.59,0.050076746,0.213400546,0.128045723,-0.019486628,0.009635582,-0.029122211,4682416.581
TKFEN,4.10.2016,0.030769231,9860525.236,0.047830374,0.021031403,0.038095238,-0.027686404,-0.00217053,-0.025515875,5274983.803
TKFEN,5.10.2016,0.029268293,76635775.32,0.097498453,0.031840796,0.074669896,-0.027206089,0.010328355,-0.037534446,15830619.56
TKFEN,6.10.2016,0.075313808,32833655.21,0.0949324,0.013793103,0.067608541,0.034922477,0.000527528,0.03439495,30520347.88
TKFEN,7.10.2016,0.025693036,14977257.36,0.108039069,0.093484419,0.102098897,-0.014841781,0.001043331,-0.015885113,6775293.108
TKFEN,10.10.2016,0.016393443,9402722.591,0.080053191,0.07025333,0.07510871,0.008243321,-0.001804402,0.010047723,2918559.825
TKFEN,11.10.2016,0.024423338,14116170.68,0.112858764,0.067609453,0.092241151,0.00535664,-0.002462893,0.007819532,8248374.686
TKFEN,12.10.2016,0.024489796,11189042.63,0.046916494,0.072771377,0.059668012,-0.016124509,-0.002348165,-0.013776343,4542745.901
TKFEN,13.10.2016,0.051420839,10024833.44,0.082171127,0.053121453,0.068993924,0.01225595,-0.008403683,0.020659633,8186220.415
TKFEN,14.10.2016,0.066885246,22040377.46,0.043626614,0.060938594,0.050730539,0.057018161,0.009684898,0.047333263,18805502.17
TKFEN,17.10.2016,0.031505986,16398907.31,0.124909373,0.161599651,0.14278887,0.024374001,-0.001503851,0.025877852,12452968.51
TKFEN,18.10.2016,0.016280526,10696232.23,0.064573198,0.122615803,0.096439613,-0.006241061,0.011658551,-0.017899612,4232576.201
TKFEN,19.10.2016,0.022332506,16494864.46,0.079420446,0.115911036,0.099726288,0.0277378,0.011098489,0.016639311,5527255.945
TKFEN,20.10.2016,0.017114915,8909577.309,0.066975569,0.122419724,0.099965882,0,0.000537307,-0.000537307,3182665.51
TKFEN,21.10.2016,0.014723926,5427223.227,0.24682338,0.175922732,0.21283281,-0.003691916,-0.005157572,0.001465656,1899341.708
TKFEN,24.10.2016,0.032786885,6857071.541,0.081734779,0.135058378,0.112089097,0.025939178,0.013810749,0.012128429,3247412.471
TKFEN,25.10.2016,0.021608644,8736573.823,0.084926634,0.105638367,0.098865949,-0.009714784,-0.006245766,-0.003469018,2853594.911
TKFEN,26.10.2016,0.014527845,6731515.459,0.134582623,0.107819181,0.118996798,-0.002389637,-0.000445279,-0.001944357,1966056.963
TKFEN,27.10.2016,0.022058824,5474573.895,0.054906128,0.209512096,0.152837293,-0.01575895,-0.008297066,-0.007461884,1769633.796
TKFEN,28.10.2016,0.019950125,3950119.175,0.016683022,0.042290749,0.030176416,-0.017292174,-0.005160075,-0.012132099,1137174.843
TKFEN,31.10.2016,0.041535557,12000757.72,0.014585232,0.078191814,0.046306169,-0.013816476,0.002595335,-0.016411811,2943380.941
TKFEN,1.11.2016,0.04012945,4712075.141,0.078537821,0.079706346,0.079215448,-0.033174731,-0.014103184,-0.019071547,2643088.894
TKFEN,2.11.2016,0.021080369,4074941.182,0.201547988,0.079813887,0.145086321,-0.007928913,-0.003318801,-0.004610112,2473300.416
TKFEN,3.11.2016,0.036217304,7046976.859,0.16566658,0.103775944,0.134065373,-0.026457213,-0.006352338,-0.020104876,5335611.887
TKFEN,4.11.2016,0.01809325,8167766.836,0.092434501,0.161065037,0.131846096,-0.028733192,-0.031483527,0.002750335,2935070.479
TKFEN,7.11.2016,0.021978022,6027295.555,0.06829846,0.315510261,0.250928218,0.023899738,0.019050006,0.004849732,3083246.658
TKFEN,8.11.2016,0.031878032,5367935.755,0.011533666,0.196541591,0.147312541,-0.017791063,0.009062001,-0.026853064,3226976.944
TKFEN,9.11.2016,0.045070423,5899476.405,0.049475753,0.128194727,0.098095716,0.001449065,-0.002079673,0.003528738,2164964.275
TKFEN,10.11.2016,0.022160665,5870663.55,0.146872167,0.09346468,0.11196608,-0.004196209,0.001986512,-0.00618272,2042514.966
TKFEN,11.11.2016,0.036827195,6343048.923,0.093704671,0.076766131,0.084690553,-0.02949724,-0.015534107,-0.013963133,2988423.249
TKFEN,14.11.2016,0.040638607,4917277.314,0.080594456,0.075339367,0.077661321,-0.025902081,-0.010044275,-0.015857806,2460683.966
TKFEN,15.11.2016,0.062678063,6670276.673,0.090337151,0.106960352,0.098281961,0.06225023,0.009828928,0.052421302,7280966.267
TKFEN,16.11.2016,0.040931545,11185196.57,0.069071847,0.092831813,0.082116534,-0.030820431,-0.005209542,-0.02561089,5534026.092
TKFEN,17.11.2016,0.027318476,6840689.591,0.146070389,0.10522897,0.120760793,-0.007166318,0.005045007,-0.012211326,2694729.744
